InvoiceID,Store_Branch,City,Customer_ID,Customer_Name,Gender,Age,Customer_Type,Product_Category,Product_Name,Unit_Price,Quantity,Discount,Tax,Gross_Amount,Discount_Amount,Tax_Amount,Total_Amount,Payment_Method,Purchase_Date,Satisfaction_Rating
INV100744,B,Los Angeles,CUST1172,Katherine Thomas,Female,26,Member,Audio,Bose SoundLink Flex,161.86,2,5,9.56,323.72,16.19,29.4,336.93,Cash,2024-02-28 00:00:00,6
INV100745,D,Houston,CUST1139,Michael Price,Male,31,Member,Appliances,Philips Blender,83.16,2,10,8.7,166.32,16.63,13.02,162.71,Credit Card,2024-03-12 00:00:00,7
INV100746,C,Chicago,CUST1186,Samantha Parks,Female,57,Member,Appliances,Philips Blender,78.54,1,0,9.15,78.54,0,7.19,85.73,Credit Card,2024-05-07 00:00:00,6
INV100747,D,Houston,CUST1326,Robert Morales,Female,52,Member,Accessories,Anker 65W USB-C Charger,53.29,1,0,7.21,53.29,0,3.84,57.13,Cash,2024-09-23 00:00:00,8
INV100748,A,New York,CUST1248,Alexis Adams,Male,42,Member,Audio,Sony WH-1000XM5,385.63,1,10,8.12,385.63,38.56,28.18,375.25,Cash,2024-07-24 00:00:00,6
INV100749,A,New York,CUST1351,Eric Morris,Female,61,Non-Member,Smartphones,iPhone 14,1062.52,1,5,7.71,1062.52,53.13,77.82,1087.22,Cash,2024-03-23 00:00:00,6
INV100750,B,Los Angeles,CUST1219,Robert Richards,Female,53,Member,Accessories,Anker 65W USB-C Charger,55.96,2,20,8.29,111.92,22.38,7.42,96.96,Ewallet,2024-04-14 00:00:00,7
INV100751,C,Chicago,CUST1233,Natalie West,Female,43,Member,Audio,JBL Flip 6 Speaker,125.06,2,5,7.97,250.12,12.51,18.94,256.55,Ewallet,2024-08-12 00:00:00,8
INV100752,D,Houston,CUST1149,Joshua Roach,Female,53,Member,Smartphones,Google Pixel 7,706.73,1,0,8.11,706.73,0,57.32,764.05,Ewallet,2024-02-19 00:00:00,6
INV100753,A,New York,CUST1354,Jacqueline Parker,Female,57,Non-Member,Accessories,Logitech MX Master 3 Mouse,84.45,1,0,7.68,84.45,0,6.49,90.94,Credit Card,2024-07-06 00:00:00,6
INV100754,D,Houston,CUST1295,Kyle Peterson,Female,61,Non-Member,Laptops,HP Envy 15,1016.91,1,0,9.12,1016.91,0,92.74,1109.65,Ewallet,2024-03-12 00:00:00,10
INV100755,D,Houston,CUST1073,Abigail Wilson DDS,Male,47,Member,Laptops,MacBook Air,1180.03,2,0,7.35,2360.06,0,173.46,2533.52,Credit Card,2024-05-28 00:00:00,10
INV100756,B,Los Angeles,CUST1039,Marcus Jackson IV,Male,51,Member,Smartphones,OnePlus 11,822.12,1,10,6.69,822.12,82.21,49.5,789.41,Ewallet,2024-09-25 00:00:00,6
INV100757,A,New York,CUST1299,Renee Williams,Female,23,Non-Member,Smartphones,Google Pixel 7,703.98,1,0,8.31,703.98,0,58.5,762.48,Ewallet,2024-08-11 00:00:00,7
INV100758,B,Los Angeles,CUST1063,Douglas Wood,Female,21,Non-Member,Smartphones,iPhone 14,829.23,1,15,6.94,829.23,124.38,48.92,753.76,Cash,2024-04-06 00:00:00,9
INV100759,C,Chicago,CUST1283,Alex Dixon,Male,26,Non-Member,Appliances,Ninja Air Fryer,145.76,2,5,8.02,291.52,14.58,22.21,299.15,Ewallet,2024-02-25 00:00:00,9
INV100760,C,Chicago,CUST1314,Abigail Welch,Female,25,Member,Accessories,SanDisk 128GB USB 3.1,30.91,1,15,9.32,30.91,4.64,2.45,28.72,Ewallet,2024-03-11 00:00:00,6
INV100761,A,New York,CUST1333,Ana Collins,Female,36,Non-Member,Accessories,Anker 65W USB-C Charger,53.35,3,0,8.29,160.05,0,13.27,173.32,Credit Card,2024-03-17 00:00:00,4
INV100762,B,Los Angeles,CUST1148,Gerald Davis,Female,31,Non-Member,Laptops,HP Envy 15,932.66,1,0,6.45,932.66,0,60.16,992.82,Credit Card,2024-08-10 00:00:00,9
INV100763,C,Chicago,CUST1050,Caitlin Davis,Male,48,Member,Smartphones,Xiaomi 12T,639.28,1,5,7.71,639.28,31.96,46.82,654.14,Cash,2024-09-22 00:00:00,5
INV100764,D,Houston,CUST1295,Kyle Peterson,Female,61,Non-Member,Audio,Sony WH-1000XM5,377.66,4,0,7.63,1510.64,0,115.26,1625.9,Ewallet,2024-07-20 00:00:00,9
INV100765,D,Houston,CUST1162,Charles Melton,Female,63,Member,Accessories,Anker 65W USB-C Charger,39.35,3,5,7.92,118.05,5.9,8.88,121.03,Ewallet,2024-07-13 00:00:00,7
INV100766,D,Houston,CUST1109,Tom Davis,Female,36,Member,Smartphones,iPhone 14,974.24,1,0,8.28,974.24,0,80.67,1054.91,Credit Card,2024-01-22 00:00:00,10
INV100767,B,Los Angeles,CUST1215,Jennifer Spears,Female,64,Member,Accessories,Laptop Backpack,52.39,2,5,9.7,104.78,5.24,9.66,109.2,Credit Card,2024-04-06 00:00:00,5
INV100768,D,Houston,CUST1023,Jared Greene,Female,27,Member,Smartphones,iPhone 14,917.29,1,10,10.4,917.29,91.73,85.86,911.42,Ewallet,2024-03-20 00:00:00,7
INV100769,D,Houston,CUST1036,Charles Murray,Male,18,Member,Laptops,Lenovo ThinkPad T14,1051.45,1,0,8.34,1051.45,0,87.69,1139.14,Credit Card,2024-08-13 00:00:00,7
INV100770,C,Chicago,CUST1066,Jennifer Taylor,Male,32,Non-Member,Laptops,Dell XPS 13,1205.85,1,5,8.88,1205.85,60.29,101.73,1247.28,Ewallet,2024-06-09 00:00:00,10
INV100771,C,Chicago,CUST1320,Monica Mccall,Female,45,Non-Member,Laptops,HP Envy 15,1137.73,2,20,8.54,2275.46,455.09,155.46,1975.83,Ewallet,2024-04-11 00:00:00,10
INV100772,D,Houston,CUST1336,Rachel Grant,Male,42,Member,Appliances,Samsung Microwave,179.73,1,10,7.9,179.73,17.97,12.78,174.54,Credit Card,2024-02-06 00:00:00,10
INV100773,C,Chicago,CUST1180,Dawn Allen,Female,43,Non-Member,Smartphones,Google Pixel 7,767.51,3,0,9.88,2302.53,0,227.49,2530.02,UPI,2024-08-21 00:00:00,5
INV100774,C,Chicago,CUST1255,Megan Hogan,Male,60,Non-Member,Accessories,Laptop Backpack,68.31,2,20,7.45,136.62,27.32,8.14,117.44,Credit Card,2024-07-09 00:00:00,10
INV100775,C,Chicago,CUST1230,Tamara Walters,Male,35,Member,Audio,Bose SoundLink Flex,127.12,1,15,7.63,127.12,19.07,8.24,116.3,Credit Card,2024-02-22 00:00:00,10
INV100776,D,Houston,CUST1301,Taylor Richards,Male,48,Non-Member,Smartphones,iPhone 14,961.1,2,15,8.61,1922.2,288.33,140.68,1774.55,Credit Card,2024-09-26 00:00:00,7
INV100777,C,Chicago,CUST1074,Richard Fowler,Female,29,Non-Member,Smartphones,Xiaomi 12T,690.33,1,15,9.61,690.33,103.55,56.39,643.17,Ewallet,2024-06-12 00:00:00,8
INV100778,D,Houston,CUST1126,Anne Chandler,Male,64,Member,Appliances,Philips Blender,79.42,2,15,7.62,158.84,23.83,10.29,145.3,Credit Card,2024-07-24 00:00:00,8
INV100779,C,Chicago,CUST1329,Brittney Blair,Female,29,Member,Accessories,Logitech MX Master 3 Mouse,109.15,2,0,7.23,218.3,0,15.78,234.08,Ewallet,2024-04-16 00:00:00,6
INV100780,D,Houston,CUST1177,Darren Cook,Female,39,Member,Smartphones,Samsung Galaxy S23,791.34,1,15,7.54,791.34,118.7,50.72,723.36,Cash,2024-06-06 00:00:00,5
INV100781,D,Houston,CUST1284,Stacey Webb,Male,46,Member,Appliances,Whirlpool Washing Machine,591.14,1,0,8.53,591.14,0,50.42,641.56,Credit Card,2024-08-15 00:00:00,10
INV100782,B,Los Angeles,CUST1110,Roberto Michael,Female,58,Non-Member,Audio,Bose SoundLink Flex,140.92,1,10,7.76,140.92,14.09,9.84,136.67,Credit Card,2024-08-06 00:00:00,9
INV100783,C,Chicago,CUST1342,Timothy Morris,Male,23,Member,Audio,JBL Flip 6 Speaker,151.69,2,0,9.74,303.38,0,29.55,332.93,Credit Card,2024-08-07 00:00:00,10
INV100784,D,Houston,CUST1164,Jessica Nelson,Female,57,Member,Appliances,Instant Pot Duo,131.31,1,10,7.72,131.31,13.13,9.12,127.3,Cash,2024-08-15 00:00:00,7
INV100785,A,New York,CUST1200,Donald Aguilar,Male,37,Member,Smartphones,Google Pixel 7,691.84,1,5,7.75,691.84,34.59,50.94,708.18,Credit Card,2024-08-13 00:00:00,8
INV100786,A,New York,CUST1177,Darren Cook,Female,39,Member,Audio,Bose SoundLink Flex,120.34,1,15,8.91,120.34,18.05,9.11,111.4,Credit Card,2024-05-22 00:00:00,9
INV100787,C,Chicago,CUST1000,Timothy Jones,Female,53,Member,Smartphones,Samsung Galaxy S23,721.3,4,0,8.23,2885.2,0,237.45,3122.65,Ewallet,2024-08-18 00:00:00,9
INV100788,B,Los Angeles,CUST1131,Susan Vaughn,Female,60,Member,Accessories,SanDisk 128GB USB 3.1,31.48,1,15,7.52,31.48,4.72,2.01,28.77,Cash,2024-01-05 00:00:00,6
INV100789,A,New York,CUST1277,Alexandra Cook,Male,35,Member,Accessories,Anker 65W USB-C Charger,49.47,1,10,8.81,49.47,4.95,3.92,48.45,Ewallet,2024-06-18 00:00:00,10
INV100790,C,Chicago,CUST1014,Jacqueline Madden,Female,38,Member,Laptops,Lenovo ThinkPad T14,1037.69,1,15,9.99,1037.69,155.65,88.12,970.15,Ewallet,2024-02-21 00:00:00,10
INV100791,A,New York,CUST1223,Robert Spencer,Male,26,Non-Member,Audio,Sony WH-1000XM5,328.34,1,15,7.65,328.34,49.25,21.35,300.44,UPI,2024-01-04 00:00:00,8
INV100792,A,New York,CUST1195,Nathan Whitney,Female,34,Member,Audio,Bose SoundLink Flex,149.76,3,5,9.78,449.28,22.46,41.74,468.56,UPI,2024-06-19 00:00:00,6
INV100793,A,New York,CUST1295,Kyle Peterson,Female,61,Non-Member,Appliances,Philips Blender,81.46,2,0,7.93,162.92,0,12.92,175.84,Credit Card,2024-07-17 00:00:00,10
INV100794,D,Houston,CUST1129,David Miller,Female,50,Member,Laptops,Dell XPS 13,1160.49,2,0,7.33,2320.98,0,170.13,2491.11,Ewallet,2024-06-24 00:00:00,9
INV100795,A,New York,CUST1011,Lauren King,Male,26,Non-Member,Accessories,SanDisk 128GB USB 3.1,25.4,1,15,9.94,25.4,3.81,2.15,23.74,Credit Card,2024-03-19 00:00:00,7
INV100796,D,Houston,CUST1362,Amanda Johnson,Female,21,Member,Smartphones,iPhone 14,886.9,1,0,7.51,886.9,0,66.61,953.51,Credit Card,2024-02-12 00:00:00,8
INV100797,D,Houston,CUST1332,Michelle Gonzalez,Male,37,Non-Member,Smartphones,Samsung Galaxy S23,825.24,1,20,8.94,825.24,165.05,59.02,719.21,Cash,2024-09-14 00:00:00,6
INV100798,D,Houston,CUST1299,Renee Williams,Female,23,Non-Member,Accessories,SanDisk 128GB USB 3.1,26.89,3,15,6.92,80.67,12.1,4.75,73.31,Credit Card,2024-04-16 00:00:00,10
INV100799,B,Los Angeles,CUST1161,Jesse King,Female,65,Member,Accessories,Keychron K2 Keyboard,67.32,4,0,8.68,269.28,0,23.37,292.65,Credit Card,2024-06-06 00:00:00,7
INV100800,A,New York,CUST1144,Charles Ramos,Male,18,Non-Member,Appliances,Whirlpool Washing Machine,635.35,2,5,8.38,1270.7,63.53,101.16,1308.33,Cash,2024-02-12 00:00:00,10
INV100801,A,New York,CUST1283,Alex Dixon,Male,26,Non-Member,Audio,AirPods Pro,262.85,4,10,8.2,1051.4,105.14,77.59,1023.85,Ewallet,2024-07-27 00:00:00,7
INV100802,C,Chicago,CUST1364,Gregory Spencer,Female,62,Non-Member,Smartphones,Xiaomi 12T,534.94,2,20,7.56,1069.88,213.98,64.71,920.61,Cash,2024-07-18 00:00:00,7
INV100803,A,New York,CUST1202,Shawn Cruz,Male,39,Non-Member,Accessories,Laptop Backpack,57.57,1,15,9.67,57.57,8.64,4.73,53.67,Ewallet,2024-01-01 00:00:00,9
INV100804,C,Chicago,CUST1004,Mr. Harold Walker,Female,42,Member,Smartphones,iPhone 14,1026.76,4,0,10.31,4107.04,0,423.44,4530.48,Credit Card,2024-02-14 00:00:00,10
INV100805,D,Houston,CUST1333,Ana Collins,Female,36,Non-Member,Accessories,Anker 65W USB-C Charger,50.55,2,0,8.57,101.1,0,8.66,109.76,Ewallet,2024-06-07 00:00:00,8
INV100806,B,Los Angeles,CUST1236,James Kim,Female,53,Member,Smartphones,iPhone 14,935.23,2,0,7.76,1870.46,0,145.15,2015.61,Credit Card,2024-01-16 00:00:00,8
INV100807,A,New York,CUST1210,Michael Anderson,Male,21,Member,Audio,Sony WH-1000XM5,319.83,1,10,8.8,319.83,31.98,25.33,313.18,Ewallet,2024-05-27 00:00:00,6
INV100808,C,Chicago,CUST1324,Gina Chavez,Female,28,Member,Audio,JBL Flip 6 Speaker,137.18,1,5,9.57,137.18,6.86,12.47,142.79,Credit Card,2024-09-11 00:00:00,7
INV100809,D,Houston,CUST1118,Zachary Wallace,Male,33,Non-Member,Smartphones,Google Pixel 7,789.1,2,10,9.54,1578.2,157.82,135.5,1555.88,Cash,2024-08-26 00:00:00,8
INV100810,B,Los Angeles,CUST1261,Jonathan Jones,Male,62,Non-Member,Smartphones,Google Pixel 7,746.73,1,5,9.2,746.73,37.34,65.26,774.66,Credit Card,2024-08-20 00:00:00,7
INV100811,C,Chicago,CUST1383,Matthew Scott,Female,41,Non-Member,Audio,Sony WH-1000XM5,340.55,1,5,8.77,340.55,17.03,28.37,351.9,Ewallet,2024-04-05 00:00:00,7
INV100812,A,New York,CUST1038,Sharon Hoffman,Male,38,Member,Audio,AirPods Pro,231.26,1,25,7.83,231.26,57.81,13.58,187.03,Cash,2024-05-09 00:00:00,7
INV100813,C,Chicago,CUST1244,Joel Bolton,Male,50,Member,Appliances,Samsung Microwave,199.17,3,10,7.8,597.51,59.75,41.95,579.7,Cash,2024-09-25 00:00:00,7
INV100814,A,New York,CUST1174,Andrew Trevino,Male,60,Non-Member,Audio,Anker Soundcore Life Q30,94.88,3,0,8.76,284.64,0,24.93,309.57,Cash,2024-02-17 00:00:00,7
INV100815,B,Los Angeles,CUST1235,Anthony Taylor,Male,23,Member,Accessories,SanDisk 128GB USB 3.1,27.74,4,0,7.19,110.96,0,7.98,118.94,Cash,2024-03-10 00:00:00,8
INV100816,D,Houston,CUST1006,David Thompson,Female,62,Member,Smartphones,iPhone 14,1113.86,1,10,9.65,1113.86,111.39,96.74,1099.21,UPI,2024-07-20 00:00:00,9
INV100817,D,Houston,CUST1122,Patricia Welch,Male,22,Non-Member,Audio,Anker Soundcore Life Q30,105.44,1,5,8.72,105.44,5.27,8.73,108.9,Credit Card,2024-07-12 00:00:00,10
INV100818,C,Chicago,CUST1075,Anne Harrison,Male,46,Non-Member,Smartphones,iPhone 14,956.27,1,5,7.75,956.27,47.81,70.41,978.86,Credit Card,2024-03-02 00:00:00,9
INV100819,C,Chicago,CUST1300,Tiffany White,Male,52,Member,Accessories,Laptop Backpack,58.74,1,0,7.61,58.74,0,4.47,63.21,Credit Card,2024-06-05 00:00:00,7
INV100820,B,Los Angeles,CUST1204,Jonathan Richardson,Male,34,Non-Member,Smartphones,iPhone 14,969.73,1,25,8.21,969.73,242.43,59.71,787.01,Ewallet,2024-02-05 00:00:00,9
INV100821,C,Chicago,CUST1241,Thomas Sanders,Male,52,Member,Laptops,Acer Swift 3,1023.66,2,15,9.31,2047.32,307.1,162.01,1902.24,Credit Card,2024-04-28 00:00:00,10
INV100822,D,Houston,CUST1165,Jacqueline Fitzpatrick,Female,37,Non-Member,Smartphones,Samsung Galaxy S23,961.54,1,10,8.26,961.54,96.15,71.48,936.87,Ewallet,2024-04-29 00:00:00,4
INV100823,D,Houston,CUST1177,Darren Cook,Female,39,Member,Audio,AirPods Pro,258.45,1,5,8.95,258.45,12.92,21.97,267.5,Cash,2024-03-12 00:00:00,6
INV100824,C,Chicago,CUST1064,Brandi Huang,Female,37,Member,Appliances,Instant Pot Duo,124.54,1,10,8.89,124.54,12.45,9.96,122.05,Ewallet,2024-05-23 00:00:00,8
INV100825,D,Houston,CUST1363,Sarah Singh,Male,41,Member,Smartphones,OnePlus 11,812.78,2,0,9.09,1625.56,0,147.76,1773.32,UPI,2024-07-01 00:00:00,8
INV100826,A,New York,CUST1008,William Carr,Male,48,Non-Member,Laptops,HP Envy 15,944.54,3,5,10.04,2833.62,141.68,270.27,2962.21,Credit Card,2024-05-09 00:00:00,10
INV100827,C,Chicago,CUST1234,John Conner,Female,32,Member,Appliances,Samsung Microwave,146.84,2,5,8.34,293.68,14.68,23.27,302.26,Ewallet,2024-06-17 00:00:00,8
INV100828,D,Houston,CUST1303,Linda Rivera,Male,54,Member,Accessories,SanDisk 128GB USB 3.1,32,1,0,8.21,32,0,2.63,34.63,UPI,2024-02-15 00:00:00,8
INV100829,C,Chicago,CUST1300,Tiffany White,Male,52,Member,Audio,Anker Soundcore Life Q30,99.63,4,20,7.86,398.52,79.7,25.06,343.87,Credit Card,2024-05-18 00:00:00,7
INV100830,B,Los Angeles,CUST1204,Jonathan Richardson,Male,34,Non-Member,Accessories,SanDisk 128GB USB 3.1,29.11,1,5,9.39,29.11,1.46,2.6,30.25,Ewallet,2024-06-04 00:00:00,8
INV100831,D,Houston,CUST1218,Cynthia Barnett,Male,40,Member,Audio,AirPods Pro,237.28,2,15,10.33,474.56,71.18,41.67,445.04,Ewallet,2024-03-27 00:00:00,8
INV100832,C,Chicago,CUST1167,Brittany Phillips,Female,30,Member,Smartphones,Xiaomi 12T,630.14,1,5,8.45,630.14,31.51,50.58,649.22,Credit Card,2024-05-26 00:00:00,6
INV100833,B,Los Angeles,CUST1084,Lisa Price,Female,19,Member,Smartphones,Samsung Galaxy S23,938.95,1,5,10.28,938.95,46.95,91.7,983.7,Cash,2024-02-24 00:00:00,7
INV100834,C,Chicago,CUST1370,Lauren Warren,Male,57,Member,Laptops,Acer Swift 3,892.91,3,0,7.57,2678.73,0,202.78,2881.51,Credit Card,2024-03-13 00:00:00,10
INV100835,D,Houston,CUST1281,Diana Santiago,Male,22,Non-Member,Accessories,Keychron K2 Keyboard,106.54,2,15,7.5,213.08,31.96,13.58,194.7,Credit Card,2024-07-20 00:00:00,6
INV100836,C,Chicago,CUST1379,Mr. Steven Snyder,Male,49,Member,Appliances,Philips Blender,71.09,1,5,8.3,71.09,3.55,5.61,73.14,Credit Card,2024-08-01 00:00:00,6
INV100837,C,Chicago,CUST1356,Matthew Fleming,Female,19,Member,Audio,AirPods Pro,234.89,1,5,7.86,234.89,11.74,17.54,240.68,Ewallet,2024-07-12 00:00:00,10
INV100838,B,Los Angeles,CUST1210,Michael Anderson,Male,21,Member,Laptops,Lenovo ThinkPad T14,990.31,1,15,8.64,990.31,148.55,72.73,914.49,Credit Card,2024-06-30 00:00:00,10
INV100839,A,New York,CUST1282,Larry Wright,Female,63,Member,Accessories,Laptop Backpack,63.95,1,10,10.18,63.95,6.39,5.86,63.41,Credit Card,2024-05-03 00:00:00,8
INV100840,B,Los Angeles,CUST1153,Taylor Ferguson,Female,33,Member,Appliances,Ninja Air Fryer,144.61,2,5,8.4,289.22,14.46,23.08,297.84,UPI,2024-05-24 00:00:00,6
INV100841,D,Houston,CUST1293,Isabella Williams,Female,51,Member,Smartphones,iPhone 14,970.03,1,0,9.45,970.03,0,91.67,1061.7,Ewallet,2024-03-13 00:00:00,8
INV100842,A,New York,CUST1346,David Forbes,Female,57,Member,Smartphones,Xiaomi 12T,580.69,2,5,7.48,1161.38,58.07,82.53,1185.84,Ewallet,2024-05-06 00:00:00,8
INV100843,B,Los Angeles,CUST1364,Gregory Spencer,Female,62,Non-Member,Laptops,Acer Swift 3,789.55,2,10,7.66,1579.1,157.91,108.86,1530.05,Cash,2024-09-08 00:00:00,9
INV100844,B,Los Angeles,CUST1096,Sharon Stevens,Female,23,Member,Appliances,Instant Pot Duo,124.56,2,0,7.99,249.12,0,19.9,269.02,Ewallet,2024-09-07 00:00:00,6
INV100845,C,Chicago,CUST1143,Jesse Decker,Female,23,Non-Member,Laptops,MacBook Air,1261.18,2,10,7.86,2522.36,252.24,178.43,2448.56,Cash,2024-04-05 00:00:00,6
INV100846,C,Chicago,CUST1038,Sharon Hoffman,Male,38,Member,Laptops,Lenovo ThinkPad T14,1133.92,3,20,9.1,3401.76,680.35,247.65,2969.06,Credit Card,2024-07-05 00:00:00,10
INV100847,B,Los Angeles,CUST1171,Juan Miles,Female,56,Member,Smartphones,iPhone 14,825.09,1,5,9.16,825.09,41.25,71.8,855.63,Ewallet,2024-02-23 00:00:00,7
INV100848,A,New York,CUST1277,Alexandra Cook,Male,35,Member,Smartphones,Samsung Galaxy S23,958.31,1,10,8.12,958.31,95.83,70.03,932.51,Ewallet,2024-06-27 00:00:00,9
INV100849,B,Los Angeles,CUST1270,Donald Hogan,Female,51,Member,Audio,Anker Soundcore Life Q30,86.04,1,10,7.79,86.04,8.6,6.03,83.47,Cash,2024-04-20 00:00:00,8
INV100850,C,Chicago,CUST1365,Megan Mccullough MD,Female,58,Member,Accessories,Logitech MX Master 3 Mouse,98.67,2,20,9.32,197.34,39.47,14.71,172.59,Cash,2024-03-25 00:00:00,4
INV100851,D,Houston,CUST1356,Matthew Fleming,Female,19,Member,Audio,JBL Flip 6 Speaker,123.75,2,15,6.55,247.5,37.12,13.78,224.15,Credit Card,2024-05-18 00:00:00,5
INV100852,D,Houston,CUST1341,Brittany Payne,Female,27,Non-Member,Accessories,Keychron K2 Keyboard,97.69,1,15,7.12,97.69,14.65,5.91,88.95,Ewallet,2024-05-23 00:00:00,9
INV100853,C,Chicago,CUST1246,Christina Jones,Male,38,Non-Member,Laptops,MacBook Air,1103.85,1,5,9.26,1103.85,55.19,97.11,1145.76,Cash,2024-03-23 00:00:00,9
INV100854,D,Houston,CUST1007,Mr. Daniel Stanton Jr.,Male,21,Member,Smartphones,Samsung Galaxy S23,718.55,3,10,10.27,2155.65,215.56,199.25,2139.33,Cash,2024-02-08 00:00:00,10
INV100855,C,Chicago,CUST1077,Curtis Browning,Male,38,Member,Laptops,Acer Swift 3,817.11,1,5,6.95,817.11,40.86,53.95,830.2,Ewallet,2024-04-11 00:00:00,9
INV100856,C,Chicago,CUST1302,Krystal Mack,Male,53,Non-Member,Smartphones,Samsung Galaxy S23,874.82,1,0,8.9,874.82,0,77.86,952.68,Ewallet,2024-05-14 00:00:00,7
INV100857,C,Chicago,CUST1378,Andrew Day,Female,39,Member,Accessories,Anker 65W USB-C Charger,53.95,2,15,7.79,107.9,16.18,7.14,98.86,UPI,2024-04-02 00:00:00,4
INV100858,C,Chicago,CUST1393,Paul Kennedy,Female,23,Non-Member,Accessories,Anker 65W USB-C Charger,53.98,4,0,9.65,215.92,0,20.84,236.76,Credit Card,2024-08-17 00:00:00,7
INV100859,D,Houston,CUST1112,Kyle Nguyen,Male,59,Member,Audio,Anker Soundcore Life Q30,92.65,1,0,10.57,92.65,0,9.79,102.44,Cash,2024-01-15 00:00:00,10
INV100860,C,Chicago,CUST1305,Laura Smith,Female,39,Member,Laptops,MacBook Air,1451.57,1,0,8.38,1451.57,0,121.64,1573.21,Credit Card,2024-03-04 00:00:00,9
INV100861,A,New York,CUST1200,Donald Aguilar,Male,37,Member,Accessories,Logitech MX Master 3 Mouse,100.17,1,25,8.4,100.17,25.04,6.31,81.44,Cash,2024-06-26 00:00:00,8
INV100862,C,Chicago,CUST1028,William Nelson,Female,32,Member,Accessories,SanDisk 128GB USB 3.1,29.78,1,0,6.57,29.78,0,1.96,31.74,Ewallet,2024-06-23 00:00:00,6
INV100863,D,Houston,CUST1221,Kimberly Edwards,Male,39,Member,Smartphones,Google Pixel 7,813.91,1,0,8.87,813.91,0,72.19,886.1,Credit Card,2024-03-07 00:00:00,9
INV100864,A,New York,CUST1357,Corey Johnson,Female,54,Non-Member,Appliances,Instant Pot Duo,151.11,3,5,8.51,453.33,22.67,36.65,467.31,Ewallet,2024-07-03 00:00:00,7
INV100865,D,Houston,CUST1348,Richard Brown,Female,49,Non-Member,Smartphones,Samsung Galaxy S23,788.41,1,5,7.28,788.41,39.42,54.53,803.52,Cash,2024-07-10 00:00:00,8
INV100866,C,Chicago,CUST1245,Jocelyn Shields,Male,47,Member,Accessories,Anker 65W USB-C Charger,50.1,1,0,7.84,50.1,0,3.93,54.03,Cash,2024-01-20 00:00:00,8
INV100867,A,New York,CUST1342,Timothy Morris,Male,23,Member,Smartphones,Samsung Galaxy S23,740.39,1,5,7.02,740.39,37.02,49.38,752.75,Credit Card,2024-05-05 00:00:00,10
INV100868,D,Houston,CUST1277,Alexandra Cook,Male,35,Member,Accessories,SanDisk 128GB USB 3.1,25.33,3,0,8.03,75.99,0,6.1,82.09,Credit Card,2024-04-09 00:00:00,9
INV100869,A,New York,CUST1181,Lauren Cruz,Female,20,Member,Smartphones,Google Pixel 7,897.57,1,10,8.89,897.57,89.76,71.81,879.63,Credit Card,2024-08-12 00:00:00,9
INV100870,D,Houston,CUST1125,Kristin Anderson,Female,48,Member,Smartphones,iPhone 14,922.11,2,5,7.07,1844.22,92.21,123.87,1875.88,Cash,2024-05-31 00:00:00,10
INV100871,A,New York,CUST1353,Barbara Howard,Male,37,Member,Laptops,Acer Swift 3,1082.97,1,5,9.73,1082.97,54.15,100.1,1128.93,Ewallet,2024-08-10 00:00:00,7
INV100872,D,Houston,CUST1219,Robert Richards,Female,53,Member,Laptops,Dell XPS 13,1529.12,1,5,9.99,1529.12,76.46,145.12,1597.79,UPI,2024-01-01 00:00:00,9
INV100873,B,Los Angeles,CUST1132,Scott Berry,Male,25,Member,Accessories,SanDisk 128GB USB 3.1,30.3,4,5,7.78,121.2,6.06,8.96,124.1,Ewallet,2024-07-13 00:00:00,8
INV100874,C,Chicago,CUST1081,Kimberly Clark,Male,23,Member,Laptops,Acer Swift 3,961.02,1,5,7.23,961.02,48.05,66.01,978.98,Ewallet,2024-01-20 00:00:00,9
INV100875,A,New York,CUST1301,Taylor Richards,Male,48,Non-Member,Audio,Bose SoundLink Flex,135.57,2,25,9,271.14,67.78,18.3,221.66,Ewallet,2024-06-04 00:00:00,8
INV100876,A,New York,CUST1039,Marcus Jackson IV,Male,51,Member,Laptops,Dell XPS 13,1296.62,1,10,8.13,1296.62,129.66,94.87,1261.83,Credit Card,2024-07-14 00:00:00,9
INV100877,D,Houston,CUST1083,Donna Lane,Male,54,Member,Laptops,Dell XPS 13,1405.8,1,10,8.09,1405.8,140.58,102.36,1367.58,Ewallet,2024-05-02 00:00:00,9
INV100878,D,Houston,CUST1319,Eric Murphy,Male,61,Non-Member,Audio,JBL Flip 6 Speaker,114.49,3,10,8.71,343.47,34.35,26.92,336.05,Credit Card,2024-01-25 00:00:00,10
INV100879,C,Chicago,CUST1265,Kimberly Pearson,Male,22,Non-Member,Appliances,Instant Pot Duo,114.54,2,0,8.44,229.08,0,19.33,248.41,Credit Card,2024-05-30 00:00:00,9
INV100880,C,Chicago,CUST1327,Erica Pope,Male,50,Member,Audio,Anker Soundcore Life Q30,100.94,1,0,9.38,100.94,0,9.47,110.41,Ewallet,2024-04-19 00:00:00,8
INV100881,C,Chicago,CUST1283,Alex Dixon,Male,26,Non-Member,Smartphones,iPhone 14,971.28,4,25,8.99,3885.12,971.28,261.95,3175.79,Ewallet,2024-04-17 00:00:00,9
INV100882,D,Houston,CUST1190,Henry Orozco,Female,61,Non-Member,Appliances,Whirlpool Washing Machine,549.72,2,15,8.18,1099.44,164.92,76.44,1010.97,UPI,2024-01-31 00:00:00,8
